SEASON,BASIN,LAT,LON,DIST2LAND,USA_SSHS,TD9636_STAGE,STORM_SPEED,STORM_DIR
1983,EP,15.7,-105.1,337,TS,4,8,315
1983,EP,16.0,-105.4,327,TS,4,8,315
1983,EP,16.3,-105.7,323,TS,4,8,315
1983,EP,16.6,-106.0,317,TS,4,8,315
1983,EP,16.8,-106.3,311,TS,4,8,310
1983,EP,17.1,-106.6,302,TS,4,7,320
1983,EP,17.4,-106.8,291,TS,4,7,325
1983,EP,17.7,-107.0,283,TS,4,7,320
1983,EP,17.9,-107.3,291,TS,4,8,315
1983,EP,18.2,-107.6,294,TS,4,9,310
1983,EP,18.5,-108.0,311,TS,4,10,315
1983,EP,18.9,-108.4,328,TS,4,9,310
1983,EP,19.1,-108.7,345,TS,4,9,305
1983,EP,19.4,-109.1,372,TS,4,9,305
1983,EP,19.7,-109.5,359,TS,4,10,305
1983,EP,20.0,-110.0,324,TS,4,9,295
1983,EP,20.1,-110.4,315,TS,4,8,285
1983,EP,20.2,-110.8,313,TS,4,8,290
1983,EP,20.4,-111.2,305,TS,4,7,295
1983,EP,20.5,-111.5,309,TS,4,6,295
1983,EP,20.6,-111.8,317,TS,4,6,290
1983,EP,20.7,-112.1,327,TS,4,7,285
1983,EP,20.8,-112.5,348,TS,4,7,285
1983,EP,20.9,-112.9,373,TS,4,6,285
1983,EP,20.9,-113.1,390,TS,4,4,285
1983,EP,21.0,-113.3,401,TS,4,4,290
1983,EP,21.1,-113.5,413,TS,4,5,295
1983,EP,21.2,-113.8,421,TS,4,6,295
1983,EP,21.4,-114.1,418,TS,4,6,300
1983,EP,21.5,-114.4,428,TS,4,6,295
1983,EP,21.6,-114.7,436,TS,4,5,295
1983,EP,21.7,-114.9,440,TS,4,5,300
1983,EP,21.9,-115.1,437,TS,4,5,300
1983,EP,22.0,-115.4,452,TS,4,6,295
1983,EP,22.1,-115.7,467,TS,4,6,290
1983,EP,22.2,-116.0,484,TS,4,5,285
1983,EP,22.3,-116.2,494,TS,4,5,285
1983,EP,22.3,-116.5,519,TS,4,5,280
1983,EP,22.3,-116.8,545,TS,4,6,280
1983,EP,22.4,-117.1,566,TS,4,6,280
1983,EP,22.4,-117.4,593,TS,4,6,280
1983,EP,22.5,-117.7,616,TS,2,5,285
1983,EP,22.6,-117.9,623,TS,2,4,295
1983,EP,22.7,-118.1,625,TS,2,4,305
1983,EP,22.8,-118.2,622,TS,2,4,305
1983,EP,22.9,-118.4,626,TS,2,5,305
1983,EP,23.1,-118.7,629,TS,2,6,305
1983,EP,23.3,-119.0,634,TS,2,6,315
1983,EP,23.5,-119.1,623,TS,2,5,325
1983,EP,23.7,-119.3,620,TS,2,6,325
1983,EP,24.0,-119.5,610,TS,2,7,330
1983,EP,24.3,-119.7,603,TS,2,7,335
1983,EP,24.6,-119.8,590,TS,2,7,345
1983,EP,25.0,-119.9,573,TS,1,7,345
1983,EP,15.4,-100.0,148,TS,1,3,250
1983,EP,15.3,-100.2,165,TS,1,3,250
1983,EP,15.3,-100.3,169,TS,1,2,260
1983,EP,15.3,-100.4,173,TS,1,2,265
1983,EP,15.3,-100.5,178,TS,1,2,260
1983,EP,15.2,-100.7,199,TS,1,3,255
1983,EP,15.2,-100.8,205,TS,2,2,260
1983,EP,15.2,-100.9,211,TS,2,2,270
1983,EP,15.2,-101.0,217,TS,2,2,285
1983,EP,15.2,-101.2,225,TS,2,3,290
1983,EP,15.3,-101.3,218,TS,2,2,295
1983,EP,15.3,-101.4,222,TS,2,2,295
1983,EP,15.4,-101.5,214,TS,3,3,285
1983,EP,15.4,-101.7,222,TS,3,5,280
1983,EP,15.5,-102.0,223,TS,4,7,290
1983,EP,15.7,-102.4,226,TS,4,9,295
1983,EP,15.9,-102.9,232,TS,4,10,300
1983,EP,16.2,-103.3,214,TS,4,11,305
1983,EP,16.5,-103.8,200,TS,4,11,305
1983,EP,16.8,-104.3,188,TS,4,10,305
1983,EP,17.1,-104.7,184,TS,4,10,305
1983,EP,17.3,-105.1,203,TS,4,9,305
1983,EP,17.6,-105.5,193,TS,4,9,305
1983,EP,17.9,-105.9,186,TS,4,9,305
1983,EP,18.1,-106.3,199,TS,4,9,300
1983,EP,18.4,-106.7,206,TS,4,10,300
1983,EP,18.6,-107.2,234,TS,4,10,295
1983,EP,18.8,-107.7,266,TS,4,11,295
1983,EP,19.0,-108.2,304,TS,4,11,295
1983,EP,19.3,-108.8,346,TS,4,12,300
1983,EP,19.6,-109.3,372,TS,4,10,300
1983,EP,19.8,-109.7,346,TS,4,8,300
1983,EP,20.0,-110.0,324,TS,4,7,300
1983,EP,20.1,-110.3,314,TS,4,6,300
1983,EP,20.3,-110.6,297,TS,4,8,295
1983,EP,20.5,-111.0,287,TS,4,9,295
1983,EP,20.7,-111.5,290,TS,4,8,290
1983,EP,20.8,-111.8,299,TS,4,7,290
1983,EP,20.9,-112.2,318,TS,4,7,285
1983,EP,21.0,-112.6,342,TS,4,8,285
1983,EP,21.1,-113.0,368,TS,4,8,290
1983,EP,21.2,-113.4,398,TS,4,8,290
1983,EP,21.4,-113.8,402,TS,4,8,290
1983,EP,21.5,-114.2,415,TS,4,9,290
1983,EP,21.7,-114.7,427,TS,4,10,290
1983,EP,21.9,-115.2,445,TS,4,10,295
1983,EP,22.1,-115.7,467,TS,4,11,290
1983,EP,22.3,-116.2,494,TS,4,11,290
1983,EP,22.5,-116.8,534,TS,4,11,285
1983,EP,22.5,-117.4,588,TS,4,10,275
1983,EP,22.6,-117.9,623,TS,4,10,280
1983,EP,22.7,-118.4,644,TS,4,10,285
1983,EP,22.9,-118.9,660,TS,4,10,285
1983,EP,23.0,-119.5,692,TS,4,10,280
1983,EP,23.1,-120.0,718,TS,2,11,285
1983,EP,23.3,-120.6,746,TS,2,11,290
1983,EP,23.5,-121.1,770,TS,2,11,295
1983,EP,23.7,-121.6,797,TS,2,10,300
1983,EP,24.0,-122.1,821,TS,2,10,300
1983,EP,24.3,-122.6,848,TS,2,10,300
1983,EP,24.5,-123.1,883,TS,2,10,300
1983,EP,24.7,-123.6,920,TS,2,9,295
1983,EP,24.9,-124.0,949,TS,1,9,290
1983,EP,25.0,-124.5,992,TS,1,8,285
1983,EP,25.1,-124.9,1026,TS,1,8,285
1983,EP,25.2,-125.4,1071,TS,1,8,285
1983,EP,25.3,-125.8,1106,TS,1,8,285
1983,EP,11.9,-99.2,483,TS,1,10,295
1983,EP,12.1,-99.7,482,TS,1,10,295
1983,EP,12.3,-100.1,476,TS,2,9,295
1983,EP,12.5,-100.5,472,TS,2,9,295
1983,EP,12.7,-100.9,466,TS,2,9,295
1983,EP,12.9,-101.3,458,TS,2,9,290
1983,EP,13.0,-101.8,471,TS,2,10,290
1983,EP,13.2,-102.3,475,TS,2,10,285
1983,EP,13.3,-102.8,483,TS,2,10,280
1983,EP,13.4,-103.3,496,TS,2,9,275
1983,EP,13.4,-103.7,518,TS,2,8,275
1983,EP,13.5,-104.1,528,TS,2,7,280
1983,EP,13.5,-104.4,539,TS,2,7,275
1983,EP,13.5,-104.8,553,TS,2,8,280
1983,EP,13.6,-105.2,556,TS,2,7,280
1983,EP,13.7,-105.5,557,TS,2,7,285
1983,EP,13.8,-105.9,565,TS,3,8,290
1983,EP,14.0,-106.3,566,TS,3,10,295
1983,EP,14.2,-106.8,578,TS,4,10,295
1983,EP,14.4,-107.3,595,TS,4,10,300
1983,EP,14.7,-107.7,590,TS,4,9,295
1983,EP,14.8,-108.1,604,TS,4,9,295
1983,EP,15.0,-108.5,612,TS,4,9,300
1983,EP,15.3,-108.9,616,TS,4,10,305
1983,EP,15.6,-109.3,623,TS,4,11,305
1983,EP,15.9,-109.8,638,TS,4,11,300
1983,EP,16.1,-110.3,664,TS,4,10,295
1983,EP,16.3,-110.8,694,TS,4,10,295
1983,EP,16.5,-111.2,718,TS,4,9,295
1983,EP,16.7,-111.6,713,TS,4,9,295
1983,EP,16.9,-112.0,702,TS,4,7,300
1983,EP,17.1,-112.3,691,TS,4,6,310
1983,EP,17.3,-112.5,678,TS,4,6,315
1983,EP,17.5,-112.7,666,TS,4,7,315
1983,EP,17.8,-113.0,650,TS,4,7,315
1983,EP,18.0,-113.3,646,TS,4,8,315
1983,EP,18.3,-113.6,636,TS,4,9,320
1983,EP,18.8,-113.9,611,TS,4,10,325
1983,EP,19.2,-114.2,600,TS,4,10,325
1983,EP,19.6,-114.5,594,TS,4,9,320
1983,EP,19.9,-114.8,599,TS,4,10,325
1983,EP,20.3,-115.1,579,TS,4,11,325
1983,EP,20.8,-115.4,551,TS,4,12,330
1983,EP,21.4,-115.7,521,TS,4,13,330
1983,EP,22.0,-116.1,506,TS,4,12,325
1983,EP,22.4,-116.5,513,TS,4,11,325
1983,EP,22.8,-116.8,518,TS,4,10,325
1983,EP,23.2,-117.1,522,TS,4,10,325
1983,EP,23.6,-117.4,502,TS,4,10,320
1983,EP,24.0,-117.8,493,TS,4,10,315
1983,EP,24.3,-118.2,496,TS,4,9,315
1983,EP,24.6,-118.5,491,TS,4,8,315
1983,EP,24.9,-118.8,490,TS,4,9,320
1983,EP,25.3,-119.1,487,TS,4,9,325
1983,EP,25.7,-119.4,490,TS,2,9,335
1983,EP,26.1,-119.6,489,TS,2,9,345
1983,EP,26.6,-119.7,480,TS,2,10,0
1983,EP,27.1,-119.6,458,TS,2,10,15
1983,EP,27.6,-119.4,433,TS,2,10,20
1983,EP,28.1,-119.2,386,TS,2,10,20
1983,EP,28.5,-119.0,347,TS,2,9,20
1983,EP,28.9,-118.8,310,TS,2,8,20
1983,EP,29.2,-118.7,290,TS,1,7,20
1983,EP,29.5,-118.6,269,TS,1,6,15
1983,EP,29.8,-118.5,249,TS,1,5,355
1983,EP,30.1,-118.6,241,TS,1,5,345
1983,EP,30.3,-118.7,239,TS,1,5,335
1983,WP,7.9,161.0,1604,DS,0,5,65
1983,WP,8.0,161.2,1626,DS,0,5,65
1983,WP,8.1,161.4,1649,DS,0,4,70
1983,WP,8.2,161.6,1671,DS,0,3,80
1983,WP,8.2,161.8,1684,DS,0,3,105
1983,WP,8.1,161.9,1681,DS,0,3,150
1983,WP,7.9,161.9,1664,DS,0,5,0
1983,WP,7.6,161.9,1637,DS,0,7,190
1983,WP,7.2,161.8,1595,DS,0,10,200
1983,WP,6.7,161.6,1538,DS,0,13,205
1983,WP,6.1,161.3,1465,DS,0,13,210
1983,WP,5.5,160.9,1385,DS,0,12,225
1983,WP,5.2,160.4,1324,DS,0,11,250
1983,WP,5.2,159.8,1282,DS,0,12,280
1983,WP,5.4,159.2,1261,DS,0,14,285
1983,WP,5.6,158.5,1231,DS,0,15,285
1983,WP,5.8,157.8,1206,DS,0,14,275
1983,WP,5.7,157.1,1156,DS,0,14,260
1983,WP,5.6,156.4,1107,DS,0,14,260
1983,WP,5.5,155.8,1065,DS,0,14,260
1983,WP,5.4,155.1,1020,DS,0,13,265
1983,WP,5.4,154.5,992,DS,0,13,275
1983,WP,5.5,153.8,973,DS,0,13,280
1983,WP,5.7,153.2,975,DS,0,17,290
1983,WP,6.1,152.2,996,MX,0,21,300
1983,WP,6.6,151.3,1043,MX,0,21,300
1983,WP,7.1,150.4,1083,MX,0,20,300
1983,WP,7.6,149.5,1111,MX,0,19,300
1983,WP,8.0,148.7,1140,MX,0,18,300
1983,WP,8.5,147.9,1189,MX,0,18,300
1983,WP,9.0,147.1,1243,MX,0,17,300
1983,WP,9.4,146.4,1288,MX,0,15,300
1983,WP,9.7,145.8,1325,MX,0,13,300
1983,WP,10.0,145.3,1363,MX,0,12,295
1983,WP,10.2,144.8,1392,MX,0,11,300
1983,WP,10.5,144.3,1434,MX,0,11,300
1983,WP,10.7,143.8,1467,TS,1,10,300
1983,WP,11.0,143.4,1509,TS,1,11,300
1983,WP,11.3,142.9,1536,TS,1,12,305
1983,WP,11.7,142.4,1560,TS,1,12,310
1983,WP,12.1,141.9,1588,TS,2,12,305
1983,WP,12.4,141.4,1598,TS,2,12,305
1983,WP,12.8,140.9,1620,TS,2,12,310
1983,WP,13.2,140.4,1607,TS,2,13,310
1983,WP,13.6,139.9,1559,TS,2,12,310
1983,WP,14.0,139.4,1514,TS,2,12,310
1983,WP,14.4,138.9,1471,TS,3,12,310
1983,WP,14.8,138.4,1425,TS,3,13,310
1983,WP,15.2,137.9,1381,TS,4,13,315
1983,WP,15.7,137.5,1353,TS,4,14,315
1983,WP,16.2,137.0,1318,TS,4,14,320
1983,WP,16.7,136.5,1287,TS,4,14,315
1983,WP,17.2,136.0,1260,TS,4,14,310
1983,WP,17.6,135.4,1223,TS,4,15,305
1983,WP,18.0,134.7,1181,TS,4,14,300
1983,WP,18.3,134.1,1147,TS,4,13,295
1983,WP,18.6,133.5,1104,TS,4,11,295
1983,WP,18.8,133.0,1068,TS,4,10,300
1983,WP,19.1,132.6,1050,TS,4,9,305
1983,WP,19.4,132.2,1033,TS,4,9,310
1983,WP,19.7,131.9,1019,TS,4,9,310
1983,WP,19.9,131.5,980,TS,4,9,305
1983,WP,20.2,131.0,934,TS,4,10,305
1983,WP,20.5,130.6,901,TS,4,10,310
1983,WP,20.8,130.2,869,TS,4,10,315
1983,WP,21.2,129.9,854,TS,4,10,315
1983,WP,21.5,129.5,828,TS,4,11,315
1983,WP,21.9,129.0,781,TS,4,11,310
1983,WP,22.3,128.6,726,TS,4,10,315
1983,WP,22.6,128.3,685,TS,4,9,320
1983,WP,23.0,128.0,642,TS,4,9,325
1983,WP,23.4,127.7,601,TS,4,9,325
1983,WP,23.7,127.4,565,TS,4,8,325
1983,WP,24.0,127.1,527,TS,4,8,325
1983,WP,24.3,126.9,500,TS,4,8,325
1983,WP,24.7,126.6,465,TS,4,8,325
1983,WP,25.0,126.4,443,TS,4,9,325
1983,WP,25.4,126.1,414,TS,4,10,325
1983,WP,25.8,125.8,391,TS,4,11,325
1983,WP,26.3,125.4,370,TS,4,12,330
1983,WP,26.8,125.1,369,TS,4,11,325
1983,WP,27.2,124.7,328,TS,4,9,325
1983,WP,27.5,124.5,298,TS,4,8,325
1983,WP,27.8,124.2,260,TS,4,7,330
1983,WP,28.1,124.1,238,TS,4,8,340
1983,WP,28.5,124.0,209,TS,4,8,350
1983,WP,28.9,123.9,187,TS,4,8,355
1983,WP,29.3,123.9,184,TS,4,7,10
1983,WP,29.7,124.0,201,TS,4,8,20
1983,WP,30.1,124.2,223,TS,4,9,30
1983,WP,30.5,124.6,261,TS,4,10,45
1983,WP,30.8,125.0,294,TS,4,12,50
1983,WP,31.2,125.7,230,TS,4,14,55
1983,WP,31.6,126.4,178,TS,4,15,60
1983,WP,31.9,127.2,155,TS,4,17,65
1983,WP,32.3,128.1,153,TS,4,19,70
1983,WP,32.7,129.3,35,TS,4,24,75
1983,WP,33.0,130.9,0,TS,4,30,80
1983,WP,33.3,132.8,0,MX,4,34,80
1983,WP,33.6,134.9,24,MX,4,36,80
1983,WP,34.0,137.1,38,ET,5,38,80
1983,WP,34.2,139.4,66,ET,5,38,85
1983,WP,34.4,141.7,148,ET,5,35,85
1983,WP,34.7,143.6,268,ET,5,34,80
1983,WP,35.0,145.8,450,ET,5,52,80
1983,WP,35.5,149.8,799,ET,5,67,80
1983,WP,36.0,154.0,1080,ET,5,60,80
1983,WP,36.5,157.2,1189,ET,5,49,80
1983,EP,15.1,-112.0,877,TS,1,9,275
1983,EP,15.2,-112.4,897,TS,1,9,280
1983,EP,15.2,-112.9,913,TS,1,9,280
1983,EP,15.3,-113.3,918,TS,1,9,280
1983,EP,15.4,-113.8,928,TS,2,9,280
1983,EP,15.5,-114.2,937,TS,2,9,275
1983,EP,15.5,-114.7,963,TS,2,9,275
1983,EP,15.5,-115.2,991,TS,2,10,270
1983,EP,15.5,-115.7,1021,TS,2,10,270
1983,EP,15.5,-116.2,1052,TS,2,10,270
1983,EP,15.5,-116.7,1085,TS,2,10,275
1983,EP,15.5,-117.2,1120,TS,2,10,275
1983,EP,15.6,-117.7,1148,TS,2,9,275
1983,EP,15.6,-118.2,1185,TS,2,9,275
1983,EP,15.7,-118.6,1208,TS,2,9,275
1983,EP,15.8,-119.1,1233,TS,2,10,275
1983,EP,15.8,-119.6,1265,TS,2,10,275
1983,EP,15.8,-120.1,1298,TS,2,9,270
1983,EP,15.8,-120.6,1332,TS,2,9,275
1983,EP,15.9,-121.0,1351,TS,2,9,275
1983,EP,15.9,-121.5,1387,TS,2,9,275
1983,EP,16.0,-122.0,1417,TS,2,10,275
1983,EP,16.0,-122.5,1454,TS,2,10,270
1983,EP,15.9,-123.0,1501,TS,2,10,265
1983,EP,15.9,-123.5,1540,TS,2,9,265
1983,EP,15.9,-123.9,1572,TS,2,8,270
1983,EP,15.9,-124.3,1605,TS,2,7,270
1983,EP,15.9,-124.6,1629,TS,2,7,270
1983,EP,15.9,-125.0,1662,TS,2,7,270
1983,EP,15.9,-125.4,1696,TS,2,8,270
1983,EP,15.9,-125.8,1725,TS,2,8,275
1983,EP,16.0,-126.2,1743,TS,2,8,275
1983,EP,16.0,-126.6,1770,TS,2,8,275
1983,EP,16.0,-127.0,1798,TS,2,9,270
1983,EP,16.0,-127.5,1834,TS,2,9,270
1983,EP,16.0,-128.0,1870,TS,2,10,275
1983,EP,16.1,-128.5,1899,TS,2,10,280
1983,EP,16.2,-129.0,1929,TS,2,11,285
1983,EP,16.4,-129.6,1961,TS,2,11,280
1983,EP,16.4,-130.1,2000,TS,2,11,270
1983,EP,16.4,-130.7,2048,TS,2,11,275
1983,EP,16.4,-131.3,2097,TS,2,12,275
1983,EP,16.5,-131.9,2139,TS,2,12,275
1983,EP,16.5,-132.5,2190,TS,2,13,275
1983,EP,16.6,-133.2,2242,TS,1,13,275
1983,EP,16.7,-133.9,2229,TS,1,13,280
1983,EP,16.8,-134.6,2154,TS,1,14,275
1983,EP,16.8,-135.3,2081,TS,1,14,275
1983,EP,16.9,-136.0,2006,TS,1,14,275
1983,EP,17.0,-136.7,1930,TS,1,14,280
1983,EP,17.1,-137.5,1845,TS,1,14,280
1983,EP,17.2,-138.2,1770,TS,1,15,280
1983,EP,17.3,-139.0,1684,TS,1,16,270
1983,EP,17.2,-139.9,1593,TS,1,17,265
1983,EP,17.1,-140.8,1501,TS,1,16,270
1983,EP,17.2,-141.6,1416,TS,1,16,275
1983,EP,17.3,-142.4,1331,TS,2,15,275
1983,EP,17.4,-143.2,1245,TS,2,16,275
1983,EP,17.4,-144.0,1163,TS,2,17,275
1983,EP,17.5,-145.0,1057,TS,2,19,275
1983,EP,17.6,-146.0,951,TS,2,19,275
1983,EP,17.7,-147.0,846,TS,2,19,275
1983,EP,17.8,-148.0,741,TS,2,19,270
1983,EP,17.8,-149.0,639,TS,2,19,270
1983,EP,17.7,-150.0,544,TS,2,17,265
1983,EP,17.6,-150.8,472,TS,2,14,260
1983,EP,17.5,-151.5,413,TS,2,14,260
1983,EP,17.4,-152.3,353,TS,2,15,260
1983,EP,17.2,-153.0,315,TS,2,14,255
1983,EP,17.0,-153.7,291,TS,2,13,250
1983,EP,16.8,-154.3,277,TS,2,12,250
1983,EP,16.6,-154.9,270,TS,2,12,250
1983,EP,16.4,-155.5,280,TS,2,13,250
1983,EP,16.1,-156.2,317,TS,2,15,245
1983,EP,15.8,-156.9,369,TS,2,15,245
1983,EP,15.5,-157.6,430,TS,2,15,245
1983,EP,15.2,-158.3,497,TS,2,14,250
1983,EP,15.0,-159.0,560,TS,2,14,255
1983,EP,14.8,-159.7,625,TS,2,14,260
1983,EP,14.7,-160.4,686,TS,2,14,265
1983,EP,14.7,-161.2,748,TS,1,15,265
1983,EP,11.8,-118.3,1521,TS,1,12,290
1983,EP,12.0,-118.9,1541,TS,1,12,290
1983,EP,12.2,-119.4,1556,TS,1,11,290
1983,EP,12.4,-119.9,1573,TS,1,10,295
1983,EP,12.6,-120.3,1585,TS,1,9,290
1983,EP,12.7,-120.7,1606,TS,1,8,295
1983,EP,12.9,-121.1,1620,TS,1,8,305
1983,EP,13.2,-121.4,1614,TS,1,8,315
1983,EP,13.5,-121.7,1606,TS,1,8,330
1983,EP,13.9,-121.8,1578,TS,1,7,345
1983,EP,14.2,-121.9,1559,TS,2,6,350
1983,EP,14.4,-121.9,1541,TS,2,4,0
1983,EP,14.6,-121.9,1524,TS,2,4,15
1983,EP,14.8,-121.8,1500,TS,2,4,35
1983,EP,14.9,-121.7,1485,TS,2,4,45
1983,EP,15.0,-121.6,1469,TS,2,4,50
1983,EP,15.1,-121.4,1447,TS,2,4,50
1983,EP,15.3,-121.3,1423,TS,2,4,45
1983,EP,15.4,-121.1,1400,TS,2,4,45
1983,EP,15.5,-121.0,1385,TS,2,4,45
1983,EP,15.7,-120.8,1354,TS,2,4,50
1983,EP,15.8,-120.6,1332,TS,2,5,50
1983,EP,16.0,-120.4,1301,TS,2,7,45
1983,EP,16.3,-120.1,1254,TS,2,8,40
1983,EP,16.6,-119.8,1208,TS,2,10,30
1983,EP,17.1,-119.6,1152,TS,2,11,20
1983,EP,17.6,-119.4,1096,TS,1,10,20
1983,EP,18.0,-119.2,1049,TS,1,10,20
1983,EP,18.5,-119.0,994,TS,1,12,15
1983,EP,19.2,-118.8,924,TS,1,14,10
1983,EP,19.9,-118.7,863,TS,1,14,10
1983,EP,20.6,-118.6,806,TS,1,14,10
1983,EP,21.3,-118.4,744,TS,1,13,20
1983,EP,21.8,-118.2,698,TS,1,12,25
1983,EP,22.3,-117.9,644,TS,1,10,25
1983,EP,22.8,-117.7,593,TS,1,10,15
1983,EP,23.2,-117.6,550,TS,1,9,15
1983,EP,23.6,-117.5,508,TS,1,8,20
1983,EP,24.0,-117.3,460,TS,1,8,20
1983,WP,17.6,117.7,266,TS,1,4,170
1983,WP,17.6,117.6,275,TS,1,5,305
1983,WP,17.9,117.3,319,TS,1,8,315
1983,WP,18.2,117.0,355,TS,1,9,315
1983,WP,18.5,116.7,393,TS,1,9,310
1983,WP,18.8,116.3,438,TS,1,10,300
1983,WP,19.0,115.8,400,TS,1,9,290
1983,WP,19.1,115.4,375,TS,1,9,285
1983,WP,19.2,114.9,352,TS,2,10,280
1983,WP,19.3,114.4,325,TS,2,11,275
1983,WP,19.3,113.8,295,TS,2,11,270
1983,WP,19.3,113.2,233,TS,2,10,270
1983,WP,19.3,112.7,181,TS,2,9,270
1983,WP,19.3,112.3,140,TS,2,7,275
1983,WP,19.3,111.9,100,TS,2,7,275
1983,WP,19.4,111.5,56,TS,2,8,280
1983,WP,19.5,111.1,15,TS,2,9,290
1983,WP,19.7,110.6,0,TS,2,10,295
1983,WP,19.9,110.1,0,TS,2,10,290
1983,WP,20.1,109.6,22,TS,2,10,285
1983,WP,20.1,109.1,39,TS,2,10,280
1983,WP,20.2,108.6,84,TS,2,10,275
1983,WP,20.2,108.0,109,TS,2,10,275
1983,WP,20.3,107.5,74,TS,2,10,275
1983,WP,20.3,107.0,41,TS,2,11,275
1983,WP,20.4,106.4,0,TS,2,11,275
1983,WP,20.4,105.8,0,TS,2,10,275
1983,WP,20.4,105.3,0,TS,2,9,270
1983,WP,20.4,104.8,0,MX,1,8,250
1983,WP,20.2,104.5,0,TS,1,8,255
1983,WP,20.2,104.0,0,TS,1,9,270
1983,WP,20.2,103.5,0,TS,1,9,270
1983,EP,11.8,-108.6,910,TS,1,7,285
1983,EP,11.9,-109.0,928,TS,1,7,285
1983,EP,12.0,-109.3,938,TS,1,7,285
1983,EP,12.1,-109.6,946,TS,1,7,285
1983,EP,12.2,-110.0,960,TS,1,7,290
1983,EP,12.4,-110.3,961,TS,1,8,295
1983,EP,12.5,-110.7,979,TS,1,8,290
1983,EP,12.6,-111.1,999,TS,1,9,285
1983,EP,12.7,-111.6,1028,TS,1,10,280
1983,EP,12.8,-112.2,1066,TS,1,11,280
1983,EP,12.9,-112.7,1096,TS,2,10,285
1983,EP,13.0,-113.2,1127,TS,2,9,290
1983,EP,13.2,-113.6,1145,TS,2,8,290
1983,EP,13.3,-113.9,1150,TS,2,6,290
1983,EP,13.4,-114.2,1151,TS,2,7,290
1983,EP,13.5,-114.5,1153,TS,2,7,285
1983,EP,13.6,-114.9,1161,TS,2,7,285
1983,EP,13.7,-115.2,1166,TS,2,6,290
1983,EP,13.8,-115.5,1171,TS,3,7,290
1983,EP,13.9,-115.8,1177,TS,3,7,295
1983,EP,14.1,-116.2,1181,TS,3,8,295
1983,EP,14.2,-116.6,1195,TS,3,7,295
1983,EP,14.4,-116.9,1196,TS,4,7,295
1983,EP,14.5,-117.2,1206,TS,4,7,295
1983,EP,14.7,-117.5,1209,TS,4,7,300
1983,EP,14.9,-117.8,1213,TS,4,7,305
1983,EP,15.1,-118.1,1218,TS,4,6,315
1983,EP,15.3,-118.3,1217,TS,4,6,330
1983,EP,15.6,-118.4,1201,TS,4,7,335
1983,EP,16.0,-118.6,1185,TS,4,8,340
1983,EP,16.4,-118.7,1154,TS,4,10,345
1983,EP,16.9,-118.9,1122,TS,4,10,345
1983,EP,17.4,-119.0,1085,TS,4,10,350
1983,EP,17.9,-119.0,1043,TS,4,10,355
1983,EP,18.4,-119.1,1009,TS,4,10,350
1983,EP,18.9,-119.2,977,TS,4,9,350
1983,EP,19.3,-119.3,955,TS,4,9,350
1983,EP,19.7,-119.3,926,TS,4,9,355
1983,EP,20.2,-119.4,900,TS,4,11,350
1983,EP,20.8,-119.5,871,TS,4,12,345
1983,EP,21.4,-119.7,841,TS,4,12,345
1983,EP,21.9,-119.8,805,TS,4,12,345
1983,EP,22.5,-120.0,768,TS,2,12,340
1983,EP,23.1,-120.2,732,TS,2,12,340
1983,EP,23.6,-120.5,716,TS,2,13,340
1983,EP,24.3,-120.7,684,TS,2,13,345
1983,EP,24.9,-120.9,665,TS,1,12,350
1983,EP,25.5,-121.0,644,TS,1,11,0
1983,EP,26.0,-120.9,614,TS,1,10,10
1983,EP,26.5,-120.7,579,TS,1,10,20
1983,EP,26.9,-120.5,550,TS,1,10,25
1983,NI,18.2,88.6,306,TS,1,3,255
1983,NI,18.2,88.4,291,TS,1,3,255
1983,NI,18.1,88.3,291,TS,1,3,265
1983,NI,18.1,88.1,277,TS,1,4,265
1983,NI,18.1,87.9,264,TS,1,3,260
1983,NI,18.1,87.7,252,TS,1,3,255
1983,NI,18.0,87.6,256,TS,1,3,260
1983,NI,18.0,87.4,247,TS,1,4,265
1983,NI,18.0,87.2,239,TS,1,4,265
1983,NI,18.0,87.0,232,TS,1,5,260
1983,NI,17.9,86.7,232,TS,1,5,265
1983,NI,17.9,86.5,222,TS,1,5,265
1983,NI,17.9,86.2,196,TS,1,5,270
1983,NI,17.9,85.9,170,TS,1,5,270
1983,NI,17.9,85.7,153,TS,1,5,270
1983,NI,17.9,85.4,130,TS,1,5,270
1983,NI,17.9,85.2,115,TS,2,4,270
1983,NI,17.9,85.0,99,TS,2,4,265
1983,NI,17.9,84.8,85,TS,2,4,270
1983,NI,17.9,84.6,69,TS,2,5,275
1983,NI,17.9,84.3,49,TS,2,7,275
1983,NI,18.0,83.9,22,TS,2,9,280
1983,NI,18.1,83.4,0,TS,2,10,285
1983,NI,18.3,82.8,0,TS,2,11,295
1983,NI,18.5,82.3,0,TS,2,11,295
1983,WP,6.0,129.9,392,DS,0,11,265
1983,WP,5.9,129.3,333,DS,0,11,260
1983,WP,5.9,128.8,282,DS,0,11,260
1983,WP,5.7,128.3,241,DS,0,10,255
1983,WP,5.6,127.8,193,DS,0,10,250
1983,WP,5.4,127.3,158,DS,0,10,250
1983,WP,5.2,126.9,145,DS,0,10,250
1983,WP,5.1,126.4,124,DS,0,10,265
1983,WP,5.1,125.9,78,DS,0,12,280
1983,WP,5.3,125.3,33,DS,0,14,290
1983,WP,5.6,124.6,46,DS,0,16,295
1983,WP,5.9,123.9,49,DS,0,16,295
